osm_type,osm_id,building,name,levels,source_tags,geom_wkt
"way","1270254776","yes","","","{""building"":""yes""}","POLYGON((-63.1469078 46.2651373,-63.1468021 46.2649739,-63.1464997 46.2650673,-63.1466054 46.2652307,-63.1469078 46.2651373))"
"way","1427765180","yes","Faculty of Medicine and Health Sciences Centre","5","{""building"":""yes"",""building:levels"":""5"",""height"":""17.5"",""name"":""Faculty of Medicine and Health Sciences Centre""}","POLYGON((-63.1445052 46.2628008,-63.1442593 46.2624316,-63.1439243 46.2625382,-63.1438812 46.2624736,-63.1436592 46.2625442,-63.1436657 46.2625540,-63.1434762 46.2626142,-63.1436986 46.2629484,-63.1439867 46.2628567,-63.1440957 46.2630205,-63.1442309 46.2629775,-63.1441818 46.2629037,-63.1445052 46.2628008))"
"way","28328432","retail","Atlantic Superstore","","{""addr:city"":""Charlottetown"",""building"":""retail"",""name"":""Atlantic Superstore"",""opening_hours"":""Mo-Sa 07:00-21:00; Su 12:00-20:00"",""shop"":""supermarket""}","POLYGON((-63.1471821 46.2670681,-63.1469291 46.2667013,-63.1466588 46.2667904,-63.1466089 46.2667581,-63.1460337 46.2669467,-63.1461281 46.2670842,-63.1461650 46.2670721,-63.1463467 46.2673363,-63.1468429 46.2671732,-63.1468725 46.2672162,-63.1470992 46.2671416,-63.1470733 46.2671039,-63.1471821 46.2670681))"
"way","255422635","yes","Boston Pizza","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""700"",""addr:street"":""University Avenue"",""amenity"":""restaurant"",""brand"":""Boston Pizza"",""brand:wikidata"":""Q894578"",""brand:wikipedia"":""en:Boston Pizza"",""building"":""yes"",""cuisine"":""pizza"",""name"":""Boston Pizza""}","POLYGON((-63.1475935 46.2663626,-63.1472974 46.2664593,-63.1471395 46.2662283,-63.1474357 46.2661316,-63.1475935 46.2663626))"
"way","260924448","yes","Subway","","{""amenity"":""fast_food"",""brand"":""Subway"",""brand:wikidata"":""Q244457"",""brand:wikipedia"":""en:Subway (restaurant)"",""building"":""yes"",""cuisine"":""sandwich"",""name"":""Subway"",""takeaway"":""yes""}","POLYGON((-63.1484986 46.2656830,-63.1482813 46.2657535,-63.1482223 46.2656719,-63.1484396 46.2655996,-63.1484986 46.2656830))"
"way","260924449","yes","TD Canada Trust","","{""amenity"":""bank"",""brand"":""TD Canada Trust"",""brand:wikidata"":""Q1080670"",""brand:wikipedia"":""en:TD Canada Trust"",""building"":""yes"",""name"":""TD Canada Trust"",""wheelchair"":""yes""}","POLYGON((-63.1484833 46.2659422,-63.1483777 46.2657794,-63.1486383 46.2656985,-63.1487440 46.2658614,-63.1485695 46.2659155,-63.1484833 46.2659422))"
"way","390506205","yes","Canadian Food Inspection Agency","","{""building"":""yes"",""name"":""Canadian Food Inspection Agency"",""office"":""government""}","POLYGON((-63.1472053 46.2659243,-63.1466339 46.2661039,-63.1465300 46.2661366,-63.1464228 46.2659736,-63.1470980 46.2657613,-63.1472053 46.2659243))"
"way","400662412","yes","","","{""amenity"":""place_of_worship"",""building"":""yes"",""religion"":""christian""}","POLYGON((-63.1498117 46.2672290,-63.1493682 46.2673668,-63.1492702 46.2672159,-63.1492083 46.2671231,-63.1492830 46.2670996,-63.1492180 46.2670012,-63.1495878 46.2668846,-63.1498117 46.2672290))"
"way","400662413","yes","","","{""building"":""yes""}","POLYGON((-63.1502613 46.2667974,-63.1499600 46.2668929,-63.1498417 46.2667146,-63.1499033 46.2666951,-63.1499105 46.2667060,-63.1499733 46.2666861,-63.1499618 46.2666688,-63.1500125 46.2666527,-63.1500235 46.2666693,-63.1500810 46.2666511,-63.1500735 46.2666398,-63.1501422 46.2666180,-63.1502613 46.2667974))"
"way","400664337","yes","Rodd Royalty","2","{""addr:city"":""Charlottetown"",""addr:housenumber"":""14"",""addr:street"":""Capital Drive"",""building"":""yes"",""building:levels"":""2"",""name"":""Rodd Royalty"",""smoking"":""no"",""tourism"":""hotel"",""wikidata"":""Q111391521""}","POLYGON((-63.1498810 46.2659132,-63.1497982 46.2659397,-63.1498297 46.2659868,-63.1495606 46.2660729,-63.1495348 46.2660343,-63.1494191 46.2660712,-63.1493223 46.2659262,-63.1492918 46.2659360,-63.1493281 46.2659904,-63.1492133 46.2660270,-63.1492194 46.2660496,-63.1492746 46.2660524,-63.1492950 46.2660764,-63.1493032 46.2661217,-63.1492848 46.2661556,-63.1492582 46.2661754,-63.1491990 46.2661881,-63.1491601 46.2661810,-63.1491111 46.2661584,-63.1487902 46.2656709,-63.1488403 46.2655984,-63.1489178 46.2656240,-63.1488883 46.2656667,-63.1489239 46.2657217,-63.1489440 46.2657495,-63.1492885 46.2656388,-63.1494310 46.2658507,-63.1495362 46.2658170,-63.1494432 46.2656786,-63.1495635 46.2656400,-63.1496934 46.2658335,-63.1498038 46.2657981,-63.1498810 46.2659132))"
"way","400664338","hotel","","","{""building"":""hotel""}","POLYGON((-63.1503244 46.2660732,-63.1502270 46.2661038,-63.1502139 46.2660838,-63.1502388 46.2660760,-63.1502290 46.2660578,-63.1498091 46.2654176,-63.1497482 46.2653990,-63.1497821 46.2653450,-63.1498607 46.2653686,-63.1503244 46.2660732))"
"way","401638360","commercial","","","{""building"":""commercial""}","POLYGON((-63.1489502 46.2659965,-63.1488049 46.2660411,-63.1487597 46.2659708,-63.1488048 46.2659569,-63.1487766 46.2659130,-63.1488767 46.2658823,-63.1489502 46.2659965))"
"way","677315890","residential","","","{""building"":""residential"",""source"":""Bing""}","POLYGON((-63.1394776 46.2670839,-63.1396317 46.2670362,-63.1395193 46.2668629,-63.1393653 46.2669106,-63.1394776 46.2670839))"
"way","974170621","apartments","","4","{""building"":""apartments"",""building:levels"":""4""}","POLYGON((-63.1408147 46.2661758,-63.1410732 46.2660940,-63.1407215 46.2655627,-63.1401299 46.2657499,-63.1402527 46.2659354,-63.1405859 46.2658300,-63.1408147 46.2661758))"
"way","974170622","terrace","","","{""building"":""terrace""}","POLYGON((-63.1400076 46.2673650,-63.1401640 46.2673162,-63.1398268 46.2667999,-63.1396703 46.2668488,-63.1400076 46.2673650))"
"way","974170623","terrace","","","{""building"":""terrace""}","POLYGON((-63.1403965 46.2671859,-63.1405358 46.2671438,-63.1402412 46.2666775,-63.1401020 46.2667195,-63.1403965 46.2671859))"
"way","974170624","terrace","","","{""building"":""terrace""}","POLYGON((-63.1400414 46.2666270,-63.1401939 46.2665788,-63.1398990 46.2661328,-63.1397464 46.2661810,-63.1400414 46.2666270))"
"way","974170625","terrace","","","{""building"":""terrace""}","POLYGON((-63.1397557 46.2660010,-63.1396947 46.2659033,-63.1391553 46.2660641,-63.1392163 46.2661618,-63.1397557 46.2660010))"
"way","974170626","terrace","","","{""building"":""terrace""}","POLYGON((-63.1396260 46.2667585,-63.1397673 46.2667144,-63.1394684 46.2662560,-63.1393269 46.2663001,-63.1396260 46.2667585))"
"way","390615844","commercial","Burger King","","{""amenity"":""fast_food"",""brand"":""Burger King"",""brand:wikidata"":""Q177054"",""brand:wikipedia"":""en:Burger King"",""building"":""commercial"",""cuisine"":""burger"",""name"":""Burger King"",""takeaway"":""yes""}","POLYGON((-63.1392145 46.2515382,-63.1389837 46.2516072,-63.1388684 46.2514227,-63.1391012 46.2513531,-63.1391095 46.2513665,-63.1391937 46.2513413,-63.1392724 46.2514673,-63.1391863 46.2514930,-63.1392145 46.2515382))"
"way","390615847","commercial","","","{""building"":""commercial""}","POLYGON((-63.1377676 46.2486666,-63.1376467 46.2487024,-63.1375060 46.2484755,-63.1376268 46.2484397,-63.1377676 46.2486666))"
"way","390615848","commercial","","","{""building"":""commercial""}","POLYGON((-63.1381918 46.2486578,-63.1383138 46.2488373,-63.1379692 46.2489494,-63.1379492 46.2489200,-63.1378471 46.2487698,-63.1381918 46.2486578))"
"way","390620602","house","","","{""building"":""house""}","POLYGON((-63.1392826 46.2479573,-63.1391300 46.2480019,-63.1391502 46.2480350,-63.1390825 46.2480547,-63.1390403 46.2479856,-63.1391137 46.2479642,-63.1390755 46.2479017,-63.1392225 46.2478588,-63.1392826 46.2479573))"
"way","390620603","house","","","{""building"":""house""}","POLYGON((-63.1389986 46.2480551,-63.1388543 46.2480993,-63.1388046 46.2480217,-63.1389490 46.2479775,-63.1389986 46.2480551))"
"way","390620604","house","","","{""building"":""house""}","POLYGON((-63.1387824 46.2481328,-63.1385709 46.2481947,-63.1385184 46.2481088,-63.1387299 46.2480469,-63.1387824 46.2481328))"
"way","390620605","house","","","{""building"":""house""}","POLYGON((-63.1384898 46.2482363,-63.1383366 46.2482827,-63.1382892 46.2482079,-63.1384424 46.2481615,-63.1384898 46.2482363))"
"way","390620606","house","","","{""building"":""house""}","POLYGON((-63.1382352 46.2483070,-63.1380747 46.2483544,-63.1380296 46.2482813,-63.1381902 46.2482312,-63.1382352 46.2483070))"
"way","390620607","apartments","","","{""building"":""apartments""}","POLYGON((-63.1380367 46.2485249,-63.1379162 46.2485614,-63.1378409 46.2484426,-63.1378031 46.2484540,-63.1377492 46.2483689,-63.1379075 46.2483209,-63.1380367 46.2485249))"
"way","463933085","house","","","{""building"":""house""}","POLYGON((-63.1377465 46.2473784,-63.1375859 46.2473478,-63.1375497 46.2474390,-63.1377102 46.2474695,-63.1377465 46.2473784))"
"way","463933086","yes","","","{""building"":""yes""}","POLYGON((-63.1377472 46.2479978,-63.1375551 46.2480547,-63.1375208 46.2479993,-63.1377129 46.2479424,-63.1377472 46.2479978))"
"way","463933090","house","","","{""building"":""house""}","POLYGON((-63.1383523 46.2477861,-63.1381122 46.2478537,-63.1380347 46.2477220,-63.1382747 46.2476544,-63.1383523 46.2477861))"
"way","463933091","house","","","{""building"":""house""}","POLYGON((-63.1380731 46.2478908,-63.1378792 46.2479546,-63.1378279 46.2478800,-63.1380218 46.2478162,-63.1380731 46.2478908))"
"way","463938451","house","","","{""building"":""house""}","POLYGON((-63.1394113 46.2474439,-63.1392363 46.2475037,-63.1391826 46.2474286,-63.1392404 46.2474089,-63.1392177 46.2473771,-63.1392662 46.2473606,-63.1392888 46.2473923,-63.1393577 46.2473688,-63.1394113 46.2474439))"
"way","463938483","house","","","{""building"":""house""}","POLYGON((-63.1386209 46.2477014,-63.1383836 46.2477669,-63.1383071 46.2476343,-63.1385444 46.2475688,-63.1386209 46.2477014))"
"way","463938487","house","","","{""building"":""house""}","POLYGON((-63.1388669 46.2476151,-63.1386977 46.2476774,-63.1386415 46.2476043,-63.1388107 46.2475420,-63.1388669 46.2476151))"
"way","463938490","house","","","{""building"":""house""}","POLYGON((-63.1391289 46.2475372,-63.1389651 46.2475949,-63.1389092 46.2475190,-63.1390729 46.2474613,-63.1391289 46.2475372))"
"way","463938510","house","","","{""building"":""house""}","POLYGON((-63.1382390 46.2472180,-63.1381106 46.2472639,-63.1380590 46.2471950,-63.1381874 46.2471491,-63.1382390 46.2472180))"
"way","463938537","house","","","{""building"":""house""}","POLYGON((-63.1380189 46.2472854,-63.1378704 46.2473347,-63.1378177 46.2472589,-63.1379662 46.2472095,-63.1380189 46.2472854))"
"way","28482657","university","Atlantic Veterinary College","3","{""building"":""university"",""building:levels"":""3"",""height"":""10.5"",""name"":""Atlantic Veterinary College"",""short_name"":""AVC"",""start_date"":""1986"",""wikidata"":""Q4816588"",""wikipedia"":""en:Atlantic Veterinary College""}","POLYGON((-63.1373468 46.2569163,-63.1372870 46.2568150,-63.1377398 46.2566873,-63.1377178 46.2566613,-63.1377587 46.2566448,-63.1376914 46.2565281,-63.1378346 46.2564886,-63.1377263 46.2563008,-63.1377929 46.2562824,-63.1377136 46.2561449,-63.1376820 46.2561536,-63.1376608 46.2561595,-63.1376076 46.2560674,-63.1375452 46.2560846,-63.1374929 46.2559942,-63.1374130 46.2558558,-63.1374029 46.2558383,-63.1371838 46.2554589,-63.1368457 46.2555523,-63.1368907 46.2556302,-63.1368068 46.2556534,-63.1366792 46.2556886,-63.1365987 46.2557109,-63.1360511 46.2558622,-63.1362540 46.2562144,-63.1369754 46.2560173,-63.1371146 46.2562534,-63.1369167 46.2563092,-63.1370542 46.2565421,-63.1367483 46.2566284,-63.1366635 46.2564846,-63.1364006 46.2565587,-63.1364913 46.2567124,-63.1363618 46.2567489,-63.1365870 46.2571306,-63.1373468 46.2569163))"
"way","28482720","yes","Blanchard Hall","3","{""building"":""yes"",""building:levels"":""3"",""height"":""10.5"",""name"":""Blanchard Hall""}","POLYGON((-63.1382655 46.2530085,-63.1382240 46.2529505,-63.1382299 46.2529485,-63.1382481 46.2529423,-63.1382206 46.2529040,-63.1381960 46.2529125,-63.1381686 46.2528743,-63.1378163 46.2529952,-63.1378207 46.2530013,-63.1378130 46.2530039,-63.1378020 46.2530077,-63.1377622 46.2529521,-63.1374188 46.2530697,-63.1374077 46.2530735,-63.1374488 46.2531310,-63.1374325 46.2531365,-63.1374125 46.2531434,-63.1374083 46.2531375,-63.1373684 46.2531512,-63.1372900 46.2531780,-63.1372425 46.2531942,-63.1370612 46.2532562,-63.1370528 46.2532590,-63.1370944 46.2533171,-63.1370892 46.2533189,-63.1370800 46.2533221,-63.1368134 46.2534131,-63.1368033 46.2534166,-63.1367909 46.2534209,-63.1367355 46.2534398,-63.1367602 46.2534745,-63.1367342 46.2534834,-63.1367623 46.2535228,-63.1367754 46.2535183,-63.1367890 46.2535136,-63.1368299 46.2535709,-63.1371734 46.2534535,-63.1371804 46.2534511,-63.1371402 46.2533948,-63.1371672 46.2533856,-63.1374443 46.2532908,-63.1374997 46.2532719,-63.1374576 46.2532130,-63.1374691 46.2532091,-63.1374771 46.2532063,-63.1375025 46.2531977,-63.1375065 46.2532032,-63.1378537 46.2530843,-63.1378494 46.2530783,-63.1378661 46.2530726,-63.1378725 46.2530704,-63.1379145 46.2531289,-63.1382627 46.2530095,-63.1382655 46.2530085))"
"way","37541408","yes","Regis and Joan Duffy Research Centre","4","{""building"":""yes"",""building:levels"":""4"",""height"":""14"",""name"":""Regis and Joan Duffy Research Centre""}","POLYGON((-63.1380383 46.2574939,-63.1379445 46.2573347,-63.1375706 46.2574401,-63.1375159 46.2574555,-63.1373429 46.2575054,-63.1371366 46.2575624,-63.1370486 46.2575872,-63.1371007 46.2576755,-63.1371227 46.2577129,-63.1371424 46.2577463,-63.1380383 46.2574939))"
"way","37541423","yes","AVC Annex","","{""building"":""yes"",""name"":""AVC Annex""}","POLYGON((-63.1379827 46.2570018,-63.1377067 46.2570816,-63.1374823 46.2571443,-63.1373468 46.2569163,-63.1372870 46.2568150,-63.1377398 46.2566873,-63.1377752 46.2567540,-63.1378388 46.2567361,-63.1379827 46.2570018))"
"way","458939238","yes","School of Sustainable Design Engineering","3","{""building"":""yes"",""building:levels"":""3"",""height"":""10.5"",""name"":""School of Sustainable Design Engineering""}","POLYGON((-63.1386088 46.2587658,-63.1385884 46.2587302,-63.1385070 46.2587545,-63.1383304 46.2588004,-63.1383478 46.2588310,-63.1379651 46.2589351,-63.1377149 46.2584955,-63.1380247 46.2584098,-63.1386618 46.2582379,-63.1388228 46.2585208,-63.1388698 46.2585080,-63.1389394 46.2586301,-63.1389619 46.2586697,-63.1386088 46.2587658))"
"way","463933084","house","","","{""building"":""house""}","POLYGON((-63.1374609 46.2473440,-63.1373191 46.2473754,-63.1372559 46.2472388,-63.1373977 46.2472074,-63.1374609 46.2473440))"
"way","28482689","yes","Robertson Library","3","{""amenity"":""library"",""architect"":""Leslie R. Fairn \u0026 Assocs. Ltd."",""building"":""yes"",""building:cladding"":""brick"",""building:facade:image"":""http://library.upei.ca/sites/all/files/21/LibraryEntrance.gif"",""building:levels"":""3"",""building:max_level"":""1"",""building:min_level"":""1"",""name"":""Robertson Library"",""roof:shape"":""flat"",""start_date"":""1975""}","POLYGON((-63.1382633 46.2551391,-63.1381746 46.2551633,-63.1381093 46.2551812,-63.1380663 46.2551932,-63.1379115 46.2552364,-63.1379218 46.2552551,-63.1378079 46.2552869,-63.1377972 46.2552666,-63.1377719 46.2552216,-63.1377828 46.2552186,-63.1377810 46.2552153,-63.1377650 46.2552197,-63.1377851 46.2552554,-63.1375359 46.2553242,-63.1376043 46.2554475,-63.1376051 46.2554471,-63.1376159 46.2554668,-63.1376349 46.2554616,-63.1376575 46.2555023,-63.1376604 46.2555079,-63.1376863 46.2555005,-63.1377646 46.2556401,-63.1377350 46.2556484,-63.1378362 46.2558304,-63.1379935 46.2557867,-63.1379729 46.2557508,-63.1382702 46.2556692,-63.1382718 46.2556720,-63.1382748 46.2556742,-63.1382787 46.2556760,-63.1382861 46.2556762,-63.1382707 46.2556805,-63.1382723 46.2556835,-63.1382877 46.2556793,-63.1382993 46.2556996,-63.1382838 46.2557038,-63.1383821 46.2558829,-63.1384888 46.2558536,-63.1386347 46.2558130,-63.1388885 46.2557424,-63.1386898 46.2553845,-63.1385258 46.2554299,-63.1384524 46.2554495,-63.1384226 46.2554560,-63.1383881 46.2553940,-63.1383813 46.2553959,-63.1383771 46.2553880,-63.1383836 46.2553861,-63.1383492 46.2553232,-63.1383426 46.2553251,-63.1383386 46.2553178,-63.1383449 46.2553159,-63.1383090 46.2552521,-63.1383228 46.2552483,-63.1382633 46.2551391))"
"way","28482692","yes","Steel Building","3","{""building"":""yes"",""building:levels"":""3"",""height"":""10.5"",""name"":""Steel Building""}","POLYGON((-63.1392559 46.2570822,-63.1391511 46.2568960,-63.1388732 46.2569708,-63.1386281 46.2570378,-63.1385928 46.2570473,-63.1385527 46.2570581,-63.1387363 46.2573843,-63.1389039 46.2573392,-63.1388246 46.2571983,-63.1392559 46.2570822))"
"way","28482694","yes","Memorial Hall","3","{""building"":""yes"",""building:levels"":""3"",""height"":""10.5"",""name"":""Memorial Hall""}","POLYGON((-63.1389984 46.2563222,-63.1389411 46.2562199,-63.1389091 46.2562285,-63.1388934 46.2562005,-63.1388759 46.2561693,-63.1386279 46.2562357,-63.1386618 46.2562963,-63.1384850 46.2563436,-63.1385415 46.2564445,-63.1387375 46.2563921,-63.1389984 46.2563222))"
"way","28482704","yes","Dalton Hall","5","{""building"":""yes"",""building:levels"":""5"",""height"":""17.5"",""name"":""Dalton Hall"",""wikidata"":""Q61039549""}","POLYGON((-63.1386786 46.2569289,-63.1384961 46.2566151,-63.1383197 46.2566641,-63.1385022 46.2569779,-63.1386786 46.2569289))"
"way","28482723","yes","Central Utility Building","1","{""building"":""yes"",""building:levels"":""1"",""height"":""3.5"",""name"":""Central Utility Building""}","POLYGON((-63.1393578 46.2580916,-63.1393456 46.2580708,-63.1391872 46.2578017,-63.1391564 46.2577494,-63.1390523 46.2575725,-63.1389508 46.2576011,-63.1385571 46.2577119,-63.1386317 46.2578386,-63.1388363 46.2577811,-63.1391474 46.2583094,-63.1391796 46.2583004,-63.1392747 46.2582736,-63.1392178 46.2581770,-63.1392556 46.2581664,-63.1392324 46.2581269,-63.1393578 46.2580916))"
"way","37504725","yes","Wanda Wyatt Dining Hall","1","{""building"":""yes"",""building:levels"":""1"",""height"":""3.5"",""name"":""Wanda Wyatt Dining Hall""}","POLYGON((-63.1389428 46.2545051,-63.1388762 46.2544883,-63.1388030 46.2545104,-63.1388156 46.2545303,-63.1385692 46.2546047,-63.1384968 46.2544903,-63.1385415 46.2544768,-63.1384578 46.2543444,-63.1386458 46.2542876,-63.1386200 46.2542468,-63.1388915 46.2541649,-63.1390060 46.2543464,-63.1388723 46.2543868,-63.1389070 46.2544416,-63.1389682 46.2544570,-63.1389428 46.2545051))"
"way","37504743","yes","Bill and Denise Andrew Hall","5","{""building"":""yes"",""building:levels"":""5"",""height"":""17.5"",""name"":""Bill and Denise Andrew Hall""}","POLYGON((-63.1386200 46.2542468,-63.1388915 46.2541649,-63.1388218 46.2540545,-63.1386293 46.2541126,-63.1386039 46.2540725,-63.1385875 46.2540465,-63.1384444 46.2539749,-63.1384698 46.2539506,-63.1384390 46.2539352,-63.1384013 46.2539164,-63.1383620 46.2539284,-63.1382780 46.2537968,-63.1381662 46.2537411,-63.1382354 46.2536746,-63.1381158 46.2536151,-63.1380477 46.2536806,-63.1380276 46.2536706,-63.1378691 46.2538230,-63.1378638 46.2538281,-63.1379074 46.2538498,-63.1378870 46.2538695,-63.1379755 46.2539134,-63.1379955 46.2538941,-63.1380506 46.2539215,-63.1381467 46.2540705,-63.1384419 46.2542139,-63.1384893 46.2541996,-63.1385031 46.2542214,-63.1385878 46.2541958,-63.1386200 46.2542468))"
"way","37541383","yes","K.C. Irving Chemistry Centre","2","{""building"":""yes"",""building:levels"":""2"",""height"":""7"",""name"":""K.C. Irving Chemistry Centre""}","POLYGON((-63.1378947 46.2547317,-63.1379131 46.2547267,-63.1379280 46.2547479,-63.1380027 46.2547232,-63.1380124 46.2547365,-63.1380324 46.2547272,-63.1381077 46.2546923,-63.1381046 46.2546876,-63.1381284 46.2546801,-63.1381217 46.2546695,-63.1381714 46.2546560,-63.1381499 46.2546173,-63.1381825 46.2546084,-63.1381486 46.2545475,-63.1381158 46.2545562,-63.1380902 46.2545118,-63.1380751 46.2545157,-63.1380576 46.2544854,-63.1379889 46.2545076,-63.1379770 46.2544861,-63.1379609 46.2544900,-63.1379581 46.2544851,-63.1379250 46.2544942,-63.1379192 46.2544858,-63.1378868 46.2544950,-63.1379040 46.2545263,-63.1379015 46.2545268,-63.1379159 46.2545541,-63.1379194 46.2545532,-63.1379222 46.2545578,-63.1378229 46.2545844,-63.1376237 46.2546387,-63.1376660 46.2547151,-63.1376378 46.2547224,-63.1377790 46.2549738,-63.1378540 46.2549533,-63.1378675 46.2549762,-63.1379715 46.2549480,-63.1379587 46.2549248,-63.1379983 46.2549143,-63.1378947 46.2547317))"
"way","203360093","yes","Campus Kids Childcare Centre","1","{""building"":""yes"",""building:levels"":""1"",""height"":""3.5"",""name"":""Campus Kids Childcare Centre""}","POLYGON((-63.1388886 46.2547899,-63.1384970 46.2548967,-63.1385793 46.2550410,-63.1386941 46.2550097,-63.1386694 46.2549662,-63.1388248 46.2549238,-63.1388488 46.2549658,-63.1389700 46.2549327,-63.1388886 46.2547899))"
"way","203477915","yes","Chaplaincy Centre","1","{""building"":""yes"",""building:levels"":""1"",""height"":""3.5"",""name"":""Chaplaincy Centre""}","POLYGON((-63.1391652 46.2560220,-63.1389398 46.2560807,-63.1389155 46.2560360,-63.1388645 46.2560492,-63.1388344 46.2559942,-63.1388725 46.2559843,-63.1388320 46.2559098,-63.1390704 46.2558478,-63.1390908 46.2558852,-63.1391059 46.2559130,-63.1391652 46.2560220))"
"way","258814406","yes","","","{""building"":""yes""}","POLYGON((-63.1391144 46.2552331,-63.1390826 46.2551853,-63.1390624 46.2551918,-63.1389565 46.2552252,-63.1389817 46.2552704,-63.1391144 46.2552331))"
"way","258817620","yes","Gazebo","","{""building"":""yes"",""name"":""Gazebo""}","POLYGON((-63.1393307 46.2559263,-63.1393261 46.2559353,-63.1393175 46.2559428,-63.1393059 46.2559480,-63.1392924 46.2559503,-63.1392786 46.2559495,-63.1392660 46.2559457,-63.1392557 46.2559391,-63.1392490 46.2559306,-63.1392468 46.2559211,-63.1392491 46.2559115,-63.1392559 46.2559031,-63.1392662 46.2558966,-63.1392791 46.2558928,-63.1392931 46.2558921,-63.1393066 46.2558946,-63.1393182 46.2559000,-63.1393265 46.2559076,-63.1393309 46.2559167,-63.1393307 46.2559263))"
"way","489387413","yes","","","{""building"":""yes""}","POLYGON((-63.1393640 46.2522123,-63.1391871 46.2522686,-63.1391378 46.2521944,-63.1393146 46.2521382,-63.1393315 46.2521635,-63.1393640 46.2522123))"
"way","1269125411","yes","","","{""building"":""yes""}","POLYGON((-63.1385460 46.2525174,-63.1384692 46.2524071,-63.1381645 46.2525085,-63.1382413 46.2526188,-63.1385460 46.2525174))"
"way","1269125412","yes","Performing Arts Centre & Residence","2","{""building"":""yes"",""building:levels"":""2"",""layer"":""1"",""name"":""Performing Arts Centre \u0026 Residence""}","POLYGON((-63.1390938 46.2531955,-63.1390772 46.2532006,-63.1390388 46.2531421,-63.1388185 46.2533553,-63.1389465 46.2535513,-63.1389589 46.2535702,-63.1389697 46.2535868,-63.1390329 46.2536835,-63.1390435 46.2536997,-63.1390943 46.2537775,-63.1391398 46.2537336,-63.1390306 46.2535653,-63.1392836 46.2534868,-63.1390938 46.2531955))"
"way","1269125413","yes","","5","{""building"":""yes"",""building:levels"":""5"",""height"":""17.5""}","POLYGON((-63.1391017 46.2530812,-63.1390038 46.2530328,-63.1390363 46.2530013,-63.1389123 46.2529401,-63.1388929 46.2529590,-63.1388872 46.2529562,-63.1388631 46.2529795,-63.1386841 46.2531528,-63.1386648 46.2531715,-63.1386439 46.2531917,-63.1384763 46.2533539,-63.1385943 46.2534122,-63.1385530 46.2534522,-63.1386626 46.2535063,-63.1388185 46.2533553,-63.1390388 46.2531421,-63.1391017 46.2530812))"
"way","1269125414","yes","","9","{""building"":""yes"",""building:levels"":""9"",""height"":""31.5""}","POLYGON((-63.1394306 46.2537929,-63.1393294 46.2537427,-63.1393462 46.2537265,-63.1392219 46.2536650,-63.1391937 46.2536923,-63.1391863 46.2536886,-63.1391398 46.2537336,-63.1390943 46.2537775,-63.1389387 46.2539279,-63.1389214 46.2539446,-63.1389595 46.2539635,-63.1390209 46.2539938,-63.1389983 46.2540156,-63.1390118 46.2540223,-63.1391316 46.2540816,-63.1392956 46.2539232,-63.1394306 46.2537929))"
"way","1427789099","yes","","2","{""building"":""yes"",""building:levels"":""2""}","POLYGON((-63.1388631 46.2529795,-63.1387455 46.2530175,-63.1387278 46.2529913,-63.1386020 46.2530321,-63.1386040 46.2530350,-63.1385654 46.2530467,-63.1385787 46.2530677,-63.1386182 46.2530559,-63.1386266 46.2530682,-63.1386725 46.2531358,-63.1386841 46.2531528,-63.1388631 46.2529795))"
"way","1427789107","yes","","1","{""building"":""yes"",""building:levels"":""1""}","POLYGON((-63.1390118 46.2540223,-63.1389740 46.2540265,-63.1389628 46.2539775,-63.1389595 46.2539635,-63.1390209 46.2539938,-63.1389983 46.2540156,-63.1390118 46.2540223))"
"way","28331450","public","RCMP L Division Headquarters","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""450"",""addr:postcode"":""C1A 0H3"",""addr:province"":""PEI"",""addr:street"":""University Avenue"",""amenity"":""police"",""building"":""public"",""name"":""RCMP L Division Headquarters"",""operator"":""Royal Canadian Mounted Police"",""operator:short"":""RCMP"",""operator:wikidata"":""Q335175"",""operator:wikipedia"":""en:Royal Canadian Mounted Police"",""phone"":""+1-902-566-7112"",""website"":""https://rcmp.ca/en/pei/detachments"",""wikipedia"":""en:Rcmp""}","POLYGON((-63.1372328 46.2505847,-63.1369570 46.2501672,-63.1367674 46.2502271,-63.1368865 46.2504074,-63.1369639 46.2505245,-63.1368646 46.2505559,-63.1369439 46.2506760,-63.1372328 46.2505847))"
